"","LOC_ID","latitude","longitude","Year","yard_type_pavement","yard_type_garden","yard_type_landsca","yard_type_woods","yard_type_desert","hab_dcid_woods","hab_evgr_woods","hab_mixed_woods","hab_orchard","hab_park","hab_water_fresh","hab_water_salt","hab_residential","hab_industrial","hab_agricultural","hab_desert_scrub","hab_young_woods","hab_swamp","hab_marsh","evgr_trees_atleast","evgr_shrbs_atleast","dcid_trees_atleast","dcid_shrbs_atleast","fru_trees_atleast","cacti_atleast","brsh_piles_atleast","water_srcs_atleast","bird_baths_atleast","nearby_feeders","squirrels","cats","dogs","humans","housing_density","fed_yr_round","fed_in_jan","fed_in_feb","fed_in_mar","fed_in_apr","fed_in_may","fed_in_jun","fed_in_jul","fed_in_aug","fed_in_sep","fed_in_oct","fed_in_nov","fed_in_dec","numfeeders_suet","numfeeders_ground","numfeeders_hanging","numfeeders_platfrm","numfeeders_humming","numfeeders_water","numfeeders_thistle","numfeeders_fruit","numfeeders_hopper","numfeeders_tube","numfeeders_other","population_atleast","count_area_size_sq_m_atleast","create_dt","supp_food"
"2138","L6611053",36.015533,-78.8962821,2021,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,4,4,4,1,0,1,0,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,NA,2,6,NA,NA,0,1,4,1,100001,100.01,"2020-11-23T11:35:09Z",NA
"2139","L6611053",36.015533,-78.8962821,2019,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,4,4,1,1,0,1,0,1,0,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,NA,2,2,NA,NA,0,1,4,1,100001,100.01,"2018-11-20T23:50:05Z",NA
"2140","L6611053",36.015533,-78.8962821,2018,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,4,4,1,1,0,1,0,0,0,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,2,2,NA,NA,0,0,3,1,100001,100.01,"2017-12-26T19:24:12Z",NA
"2141","L6611053",36.015533,-78.8962821,2022,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,4,4,4,1,0,1,0,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,3,4,NA,NA,0,1,3,1,100001,NA,"2021-12-27T13:40:01Z",1
"2142","L6611053",36.015533,-78.8962821,2023,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,4,4,4,1,0,1,0,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,NA,3,3,NA,NA,0,1,3,0,100001,NA,"2023-01-01T14:14:13Z",1
"2143","L6611053",36.015533,-78.8962821,2020,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,4,4,4,1,0,1,0,1,0,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,NA,2,6,NA,NA,0,1,4,1,100001,100.01,"2019-11-24T14:53:06Z",NA
"2144","L6675647",35.9881911,-79.7061383,2018,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,11,11,4,11,4,1,0,0,1,0,1,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,NA,2,2,NA,NA,1,1,4,1,5001,100.01,"2018-01-06T10:47:27Z",NA
"2145","L6675647",35.9881911,-79.7061383,2021,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,4,4,4,4,0,0,0,0,1,0,1,1,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,NA,2,2,NA,NA,0,2,3,2,5001,100.01,"2021-01-23T12:45:43Z",NA
"2146","L669087",35.4267738,-80.8339047,2018,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,11,4,1,0,1,0,1,0,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,2,NA,NA,0,0,2,0,25001,375.01,"2017-12-05T07:36:28Z",NA
"2147","L669087",35.4267738,-80.8339047,2009,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,11,4,0,0,1,0,1,0,1,0,0,1,3,NA,1,1,1,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,25001,100.01,"2009-03-08T10:18:13Z",NA
"2148","L669087",35.4267738,-80.8339047,2021,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,11,4,1,0,1,0,1,0,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,1,NA,NA,0,0,2,0,25001,375.01,"2020-11-30T10:58:40Z",NA
"2149","L669087",35.4267738,-80.8339047,2015,0,0,1,1,0,1,0,1,0,NA,0,0,1,0,0,0,0,NA,0,1,1,4,4,1,0,1,0,1,1,1,1,0,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,0,NA,NA,0,0,2,0,25001,100.01,"2014-12-01T09:24:46Z",NA
"2150","L669087",35.4267738,-80.8339047,2022,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,11,4,1,0,1,0,1,0,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,2,NA,NA,0,0,1,0,25001,NA,"2021-12-20T14:16:47Z",1
"2151","L669087",35.4267738,-80.8339047,2012,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,4,4,1,0,1,0,1,0,1,1,NA,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,25001,100.01,"2011-12-20T23:37:32Z",NA
"2152","L669087",35.4267738,-80.8339047,2017,0,0,1,1,0,0,0,1,0,NA,1,0,1,0,0,0,0,NA,0,1,1,11,4,1,0,1,0,1,1,1,1,1,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,1,NA,NA,0,0,2,0,25001,375.01,"2017-01-08T10:49:10Z",NA
"2153","L669087",35.4267738,-80.8339047,2023,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,11,4,1,0,1,0,1,0,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,0,2,NA,NA,0,0,2,0,25001,NA,"2022-11-23T11:17:50Z",1
"2154","L669087",35.4267738,-80.8339047,2020,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,11,4,1,0,1,0,1,0,1,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,0,NA,NA,0,0,2,0,25001,375.01,"2019-11-29T10:45:25Z",NA
"2155","L669087",35.4267738,-80.8339047,2010,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,4,4,1,0,1,0,1,0,1,0,1,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,25001,100.01,"2009-12-05T17:48:53Z",NA
"2156","L669087",35.4267738,-80.8339047,2013,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,4,1,0,0,1,1,1,0,1,1,0,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,25001,100.01,"2012-12-11T08:31:10Z",NA
"2157","L669087",35.4267738,-80.8339047,2011,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,4,4,4,0,0,1,0,1,0,1,1,0,0,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,25001,375.01,"2010-12-07T17:03:26Z",NA
"2158","L669087",35.4267738,-80.8339047,2019,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,11,4,1,0,1,0,1,0,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,1,NA,NA,0,0,2,0,25001,375.01,"2018-11-22T09:36:12Z",NA
"2159","L669087",35.4267738,-80.8339047,2016,0,0,1,1,0,0,0,1,0,NA,0,0,1,1,0,0,0,NA,0,1,1,11,11,1,0,1,0,1,0,1,1,1,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,0,NA,NA,0,0,0,2,25001,100.01,"2015-12-07T11:09:09Z",NA
"2160","L669087",35.4267738,-80.8339047,2014,0,0,1,1,0,0,0,1,0,NA,1,0,1,0,0,0,0,NA,0,1,1,11,11,0,0,1,0,1,1,1,1,0,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,25001,100.01,"2014-03-24T08:09:03Z",NA
"2161","L6709688",35.1831389,-83.64398,2022,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,11,11,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,NA,0,2,NA,NA,0,0,2,0,1,NA,"2022-01-06T16:04:41Z",1
"2162","L6709688",35.1831389,-83.64398,2023,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,4,1,11,11,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,NA,0,2,NA,NA,0,0,2,0,1,NA,"2023-02-10T20:54:27Z",1
"2163","L6709688",35.1831389,-83.64398,2018,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,11,11,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,0.01,"2018-01-13T11:01:19Z",NA
"2164","L6709688",35.1831389,-83.64398,2021,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,11,11,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,0,2,NA,NA,0,0,2,0,1,1.01,"2021-01-16T21:19:15Z",NA
"2165","L6709688",35.1831389,-83.64398,2019,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,11,11,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,0,0,NA,NA,0,0,3,0,1,1.01,"2019-01-12T12:56:25Z",NA
"2166","L6709688",35.1831389,-83.64398,2020,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,11,11,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,0,2,NA,NA,0,0,3,0,1,1.01,"2020-01-28T17:14:44Z",NA
"2167","L672842",35.9641633,-78.9434651,2015,0,0,1,1,0,0,0,1,0,NA,1,0,1,0,0,0,0,NA,0,4,11,4,4,1,0,0,0,1,0,1,0,0,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,1,NA,NA,0,0,4,0,100001,100.01,"2014-11-10T10:42:28Z",NA
"2168","L672842",35.9641633,-78.9434651,2017,0,0,1,1,0,0,0,1,0,NA,1,0,1,0,0,0,0,NA,0,11,4,4,4,1,0,0,0,1,0,1,0,0,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,1,NA,NA,0,0,4,0,100001,100.01,"2016-11-11T17:40:56Z",NA
"2169","L672842",35.9641633,-78.9434651,2018,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,11,4,4,4,1,0,0,0,1,0,1,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,1,NA,NA,0,0,4,0,100001,100.01,"2017-11-18T09:11:45Z",NA
"2170","L672842",35.9641633,-78.9434651,2023,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,11,4,4,4,1,0,0,0,1,1,1,1,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,1,NA,NA,0,0,5,0,100001,NA,"2022-11-13T18:31:04Z",1
"2171","L672842",35.9641633,-78.9434651,2022,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,11,4,4,4,1,0,0,0,1,1,1,1,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,1,NA,NA,0,0,5,0,100001,NA,"2021-11-21T17:25:14Z",1
"2172","L672842",35.9641633,-78.9434651,2011,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,4,1,11,11,1,0,0,0,1,0,1,0,0,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,4,NA,100001,100.01,"2010-11-12T18:08:07Z",NA
"2173","L672842",35.9641633,-78.9434651,2013,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,4,11,4,4,1,NA,NA,1,1,0,1,1,0,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,100001,100.01,"2012-11-05T09:47:46Z",NA
"2174","L672842",35.9641633,-78.9434651,2016,0,0,1,1,0,0,0,1,0,NA,1,0,1,0,0,0,0,NA,0,4,4,4,1,1,0,1,1,1,0,1,0,0,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,0,1,NA,NA,0,0,4,0,100001,100.01,"2015-11-15T17:23:02Z",NA
"2175","L672842",35.9641633,-78.9434651,2021,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,11,4,4,4,1,0,0,0,1,1,1,1,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,1,NA,NA,0,0,5,0,100001,100.01,"2020-11-22T17:15:42Z",NA
"2176","L672842",35.9641633,-78.9434651,2020,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,11,4,4,4,1,0,0,0,1,1,1,1,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,1,NA,NA,0,0,5,0,100001,100.01,"2019-11-17T17:41:21Z",NA
"2177","L672842",35.9641633,-78.9434651,2019,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,11,4,4,4,1,0,0,0,1,0,1,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,1,NA,NA,0,0,4,0,100001,100.01,"2018-11-18T16:07:59Z",NA
"2178","L672842",35.9641633,-78.9434651,2009,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,4,4,4,1,0,1,0,1,0,1,0,0,0,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,0,0,NA,NA,0,0,4,NA,100001,100.01,"2009-03-07T10:45:57Z",NA
"2179","L672842",35.9641633,-78.9434651,2014,0,0,1,1,0,0,0,1,0,NA,1,0,1,0,0,0,0,NA,0,4,4,4,4,1,0,0,1,1,0,1,0,0,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,0,1,NA,NA,0,0,3,0,100001,100.01,"2013-11-04T11:00:44Z",NA
"2180","L673112",35.68833,-80.594513,2009,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,11,1,11,1,1,0,1,0,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,NA,3,1,25001,100.01,"2009-03-07T22:00:02Z",NA
"2181","L684622",34.7256007,-76.8007851,2021,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,11,4,11,1,0,0,0,0,1,1,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,1,1,NA,NA,0,0,1,0,5001,375.01,"2021-01-05T21:08:09Z",NA
"2182","L684622",34.7256007,-76.8007851,2017,0,0,1,0,0,0,0,1,0,NA,1,1,1,0,0,0,0,1,1,0,11,1,4,0,0,0,0,0,0,0,0,0,0,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,0,0,NA,NA,0,0,2,0,5001,375.01,"2017-01-11T20:37:45Z",NA
"2183","L684622",34.7256007,-76.8007851,2023,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,0,1,1,1,1,4,11,1,0,0,0,0,1,1,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,1,0,NA,NA,0,0,2,0,5001,NA,"2022-12-11T11:51:27Z",1
"2184","L684622",34.7256007,-76.8007851,2018,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,11,1,4,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,0,0,NA,NA,0,0,2,0,5001,375.01,"2017-11-30T09:30:16Z",NA
"2185","L684622",34.7256007,-76.8007851,2020,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,11,4,11,1,0,0,0,0,1,1,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,NA,1,0,NA,NA,0,0,1,0,5001,375.01,"2019-12-31T09:55:37Z",NA
"2186","L684622",34.7256007,-76.8007851,2016,1,0,0,0,0,0,0,1,0,NA,0,1,0,0,0,0,0,NA,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,0,0,NA,NA,0,0,2,0,5001,375.01,"2016-02-18T10:39:18Z",NA
"2187","L6954536",34.972833,-76.976459,2023,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,11,4,11,11,0,0,1,1,1,0,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,NA,0,0,NA,NA,0,0,5,0,25001,NA,"2023-01-04T16:28:51Z",1
"2188","L6954536",34.972833,-76.976459,2021,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,11,4,11,11,0,0,1,1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,0,NA,NA,0,0,2,0,25001,100.01,"2021-02-20T19:04:37Z",NA
"2189","L6954536",34.972833,-76.976459,2020,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,11,4,11,11,0,0,1,1,1,0,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,0,NA,NA,0,0,2,0,25001,100.01,"2019-11-12T23:36:06Z",NA
"2190","L6954536",34.972833,-76.976459,2018,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,11,1,4,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,25001,100.01,"2018-02-19T14:26:26Z",NA
"2191","L6954536",34.972833,-76.976459,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,11,4,11,11,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,0,NA,NA,0,0,2,0,25001,100.01,"2018-11-20T22:29:39Z",NA
"2192","L6954639",34.972833,-76.976459,2020,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,11,4,11,11,1,0,0,1,1,1,0,0,0,1,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,0,1,NA,NA,0,1,0,0,25001,0.01,"2020-03-04T12:31:10Z",NA
"2193","L6954639",34.972833,-76.976459,2018,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,11,4,4,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,25001,0.01,"2018-02-19T14:38:50Z",NA
"2194","L6954639",34.972833,-76.976459,2023,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,NA,0,1,NA,NA,0,0,0,0,25001,NA,"2023-05-24T19:05:42Z",1
"2195","L6954639",34.972833,-76.976459,2019,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,11,4,11,11,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,NA,0,2,NA,NA,0,0,0,0,25001,0.01,"2018-11-21T12:22:52Z",NA
"2196","L6954639",34.972833,-76.976459,2021,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,NA,0,1,NA,NA,0,0,0,0,25001,0.01,"2021-03-31T13:26:26Z",NA
"2197","L6968280",35.4862818,-81.0081921,2022,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,11,1,1,0,0,1,1,1,1,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,NA,0,0,NA,NA,0,1,2,0,5001,NA,"2021-11-25T12:36:28Z",1
"2198","L6968280",35.4862818,-81.0081921,2020,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,11,1,1,0,0,1,1,1,1,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,NA,0,0,NA,NA,0,1,2,0,5001,100.01,"2019-11-23T08:31:11Z",NA
"2199","L6968280",35.4862818,-81.0081921,2023,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,11,1,1,0,0,1,1,1,1,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,NA,0,0,NA,NA,0,1,2,0,5001,NA,"2022-11-18T09:42:05Z",1
"2200","L6968280",35.4862818,-81.0081921,2018,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,11,1,1,0,0,1,1,1,1,0,1,0,2,NA,NA,1,1,1,1,1,1,1,1,1,1,1,0,1,NA,1,1,NA,NA,0,0,0,0,5001,100.01,"2018-02-21T17:36:57Z",NA
"2201","L6968280",35.4862818,-81.0081921,2019,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,11,1,1,0,0,1,1,1,1,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,NA,0,0,NA,NA,0,1,2,0,5001,100.01,"2018-11-03T07:16:36Z",NA
"2202","L6968280",35.4862818,-81.0081921,2021,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,11,1,1,0,0,1,1,1,1,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,NA,0,0,NA,NA,0,1,2,0,5001,100.01,"2020-11-26T08:38:52Z",NA
"2203","L6991942",35.255712,-77.961556,2021,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,4,1,4,4,1,0,1,1,0,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,NA,0,0,NA,NA,0,1,4,0,1,1.01,"2021-01-12T10:32:07Z",NA
"2204","L6991942",35.255712,-77.961556,2022,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,11,4,11,4,1,0,1,1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,0,NA,NA,0,1,3,0,1,NA,"2022-01-07T10:48:58Z",1
"2205","L6991942",35.255712,-77.961556,2020,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,4,1,4,4,1,0,1,1,0,0,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,NA,0,0,NA,NA,0,1,4,0,1,1.01,"2019-12-19T14:02:15Z",NA
"2206","L6991942",35.255712,-77.961556,2019,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,4,1,4,4,1,0,1,1,1,0,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,1,1.01,"2018-12-09T15:12:41Z",NA
"2207","L6991942",35.255712,-77.961556,2023,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,11,4,11,4,1,0,1,1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,0,NA,NA,0,1,3,0,1,NA,"2022-12-28T15:09:58Z",1
"2208","L6991942",35.255712,-77.961556,2018,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,4,1,4,4,1,0,1,1,0,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,2,1,NA,1,1.01,"2018-02-26T15:21:52Z",NA
"2209","L7018256",35.5756594,-82.591921,2019,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,4,1,0,0,1,0,1,0,1,0,1,1,4,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,0,2,3,NA,0,0,NA,NA,0,0,3,0,25001,100.01,"2019-02-09T20:01:46Z",NA
"2210","L7018256",35.5756594,-82.591921,2022,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,4,1,1,0,1,0,1,0,1,1,0,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,0,NA,NA,0,0,2,0,25001,NA,"2022-02-28T13:22:40Z",1
"2211","L7018256",35.5756594,-82.591921,2021,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,4,1,0,0,1,0,1,0,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,NA,0,0,NA,NA,0,0,3,0,25001,100.01,"2021-01-06T10:23:14Z",NA
"2212","L7018256",35.5756594,-82.591921,2020,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,4,1,0,0,1,0,1,0,1,1,1,1,4,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,0,2,3,NA,0,0,NA,NA,0,0,3,0,25001,100.01,"2020-03-21T19:57:14Z",NA
"2213","L7018256",35.5756594,-82.591921,2018,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,4,1,0,0,1,0,1,0,1,0,1,1,4,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,3,NA,0,0,NA,NA,0,0,2,0,25001,100.01,"2018-03-04T11:36:56Z",NA
"2214","L7020108",35.9798555,-78.9401901,2020,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,4,11,11,4,4,0,4,0,1,0,1,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,NA,1,0,NA,NA,0,1,1,1,100001,1.01,"2019-12-08T08:53:48Z",NA
"2215","L7020108",35.9798555,-78.9401901,2019,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,4,11,4,4,4,0,4,0,1,0,1,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,NA,0,0,NA,NA,0,1,1,1,100001,1.01,"2018-12-02T08:33:15Z",NA
"2216","L7020108",35.9798555,-78.9401901,2021,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,4,11,11,4,4,0,1,0,1,0,1,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,NA,1,0,NA,NA,0,1,1,0,100001,1.01,"2020-12-20T16:08:56Z",NA
